epoch,accuracy,loss,lr,precision,recall,top5_accuracy,val_accuracy,val_loss,val_precision,val_recall,val_top5_accuracy
33,0.9997037053108215,0.0009511856478638947,0.00025,0.9997037053108215,0.9997037053108215,1.0,0.9928333163261414,0.03632747754454613,0.9928297400474548,0.9923333525657654,1.0
34,0.9997777938842773,0.0008175063412636518,0.00025,0.9997777938842773,0.9997592568397522,1.0,0.9838333129882812,0.0765698105096817,0.9844793081283569,0.9831666946411133,0.9991666674613953
35,0.9997962713241577,0.0006464091129601002,0.00025,0.9997962713241577,0.9997777938842773,1.0,0.9921666383743286,0.041732847690582275,0.9926605224609375,0.9918333292007446,0.999833345413208
36,0.9998148083686829,0.0007121670059859753,0.00025,0.9998148083686829,0.9998148083686829,1.0,0.9940000176429749,0.035240065306425095,0.9940000176429749,0.9940000176429749,0.999833345413208
37,0.9993888735771179,0.0018255956238135695,0.00025,0.9993888735771179,0.9993703961372375,1.0,0.9923333525657654,0.04667790234088898,0.9926605224609375,0.9918333292007446,0.999833345413208
38,0.9998703598976135,0.0005762269720435143,0.000125,0.9998703598976135,0.9998703598976135,1.0,0.9941666722297668,0.03235689178109169,0.9943323731422424,0.9941666722297668,0.999833345413208
39,0.9999629855155945,0.0003678282373584807,0.000125,0.9999629855155945,0.9999444484710693,1.0,0.9916666746139526,0.047001954168081284,0.991830587387085,0.9915000200271606,0.999833345413208
40,0.9999074339866638,0.00032876923796720803,0.000125,0.9999074339866638,0.9999074339866638,1.0,0.9933333396911621,0.03663429990410805,0.993663489818573,0.9931666851043701,0.999833345413208
41,0.9999444484710693,0.00028038531308993697,0.000125,0.9999444484710693,0.9999444484710693,1.0,0.9804999828338623,0.09770932048559189,0.9806634187698364,0.9804999828338623,0.9993333220481873
42,0.9998148083686829,0.0004864881921093911,0.000125,0.9998148083686829,0.9998148083686829,1.0,0.9871666431427002,0.05675077438354492,0.9878211617469788,0.9868333339691162,0.999833345413208
43,0.9999444484710693,0.0002923383144661784,6.25e-05,0.9999444484710693,0.9999444484710693,1.0,0.9943333268165588,0.03338399901986122,0.9944990873336792,0.9943333268165588,1.0
44,0.9999814629554749,0.0001657694228924811,6.25e-05,0.9999814629554749,0.9999814629554749,1.0,0.9940000176429749,0.03408275172114372,0.9941657185554504,0.9940000176429749,0.999833345413208
45,1.0,0.00010586519783828408,6.25e-05,1.0,1.0,1.0,0.9943333268165588,0.032752130180597305,0.9943333268165588,0.9943333268165588,0.999833345413208
46,0.9999629855155945,0.0001545249979244545,6.25e-05,0.9999629855155945,0.9999629855155945,1.0,0.9936666488647461,0.0384126752614975,0.9936666488647461,0.9936666488647461,0.999833345413208
47,0.9999814629554749,0.00012145145592512563,6.25e-05,0.9999814629554749,0.9999814629554749,1.0,0.9943333268165588,0.033406492322683334,0.9943333268165588,0.9943333268165588,0.999833345413208
48,1.0,7.937448390293866e-05,3.125e-05,1.0,1.0,1.0,0.9948333501815796,0.03305002301931381,0.994832456111908,0.9946666955947876,0.999833345413208
49,0.9999814629554749,9.368539758725092e-05,3.125e-05,0.9999814629554749,0.9999814629554749,1.0,0.9948333501815796,0.032611217349767685,0.9948333501815796,0.9948333501815796,0.999833345413208
